s,g
849.102,-0.009
850.086,0
851.060,0.001
852.035,0.003
853.015,0.011
854.006,0.014
854.992,0.002
855.968,0.008
856.945,0.001
857.935,0.011
858.925,-0.001
859.913,-0.005
860.896,-0.009
861.868,0.004
862.834,0.001
863.813,0.009
864.793,0.018
865.771,0.01
866.750,0.012
867.733,-0.004
868.721,0.004
869.703,0
870.679,-0.016
871.649,0.001
872.621,-0.006
873.594,-0.004
874.561,-0.007
875.531,-0.002
876.507,0.001
877.487,-0.003
878.462,-0.005
879.432,-0.007
880.396,-0.003
881.367,0.008
882.338,-0.004
883.319,0
884.298,-0.007
885.275,-0.004
886.255,-0.009
887.232,0.008
888.203,-0.007
889.171,0.002
890.145,0.002
891.126,0
892.112,0.008
893.086,0.007
894.052,-0.006
895.033,0.003
896.013,0.005
896.988,0.003
897.961,0.001
898.933,0.01
899.909,0.004
900.893,0.011
901.871,0.004
902.848,-0.011
903.825,-0.011
904.802,0
905.775,-0.005
906.748,0.001
907.720,0.003
908.698,-0.004
909.678,0.002
910.648,0.009
911.620,0
912.598,0.001
913.583,0.006
914.558,-0.001
915.527,0
916.497,0.003
917.476,-0.002
918.461,0.003
919.437,-0.012
920.410,0.005
921.386,-0.006
922.361,-0.007
923.339,0.005
924.309,0
925.279,0.003
926.259,-0.002
927.247,0.001
928.226,-0.005
929.195,-0.004
930.167,0.005
931.150,-0.003
932.131,-0.002
933.113,0
934.082,-0.003
935.051,0.003
936.030,0.006
937.006,0.001
937.992,0.002
938.971,-0.001
939.943,-0.01
940.917,0.002
941.891,0.006
942.872,0.01
943.847,-0.005
944.822,0.006
945.795,-0.001
946.772,-0.005
947.749,-0.002
948.722,0.01
949.690,0.003
950.659,0.004
951.641,0.014
952.628,-0.001
953.607,0
954.584,-0.005
955.557,-0.009
956.539,0
957.519,0.006
958.498,-0.006
959.490,-0.002
960.473,-0.012
961.450,-0.003
962.430,0.002
963.410,0.008
964.398,0.006
965.391,0.008
966.386,-0.007
967.384,-0.005
968.375,-0.006
969.361,-0.003
970.347,0
971.333,0.008
972.326,0.011
973.324,0.001
974.323,0
975.317,-0.01
976.317,0.009
977.318,-0.003
978.321,-0.007
979.322,0.007
980.320,-0.004
981.316,-0.005
982.313,0.008
983.316,0.008
984.316,-0.007
985.317,-0.002
986.323,-0.005
987.325,-0.002
988.325,-0.005
989.324,0.004
990.327,-0.011
991.333,0.002
992.339,-0.005
993.345,-0.011
994.346,-0.01
995.346,-0.007
996.354,-0.001
997.358,0.007
998.364,-0.007
999.370,-0.009
1000.380,-0.009
1001.387,-0.009
1002.396,0.001
1003.404,-0.011
1004.402,0.003
1005.400,0.006
1006.395,0.009
1007.408,0.003
1008.422,0.013
1009.433,-0.008
1010.433,-0.002
1011.437,-0.006
1012.439,0.001
1013.442,0.009
1014.443,-0.005
1015.444,-0.001
1016.451,0.01
1017.449,0.005
1018.448,0.004
1019.457,0.008
1020.464,-0.014
1021.462,0
1022.456,-0.001
1023.451,0.007
1024.452,0.01
1025.453,-0.005
1026.457,0
1027.454,0.004
1028.448,0.002
1029.446,0.007
1030.447,0.004
1031.457,-0.008
1032.449,-0.002
1033.438,-0.009
1034.430,0.007
1035.440,0.005
1036.447,-0.002
1037.441,0.004
1038.430,-0.011
1039.429,0.004
1040.439,-0.001
1041.442,0.012
1042.430,0.001
1043.425,0.002
1044.426,-0.004
1045.438,0.011
1046.445,0.003
1047.436,-0.003
1048.427,0.006
1049.428,0.004
1050.441,0.01
1051.447,0.002
1052.451,-0.007
1053.448,-0.002
1054.445,0.006
1055.440,0.01
1056.441,0.009
1057.449,-0.001
1058.459,0.005
1059.461,-0.007
1060.468,-0.003
1061.476,-0.001
1062.478,-0.006
1063.478,-0.005
1064.476,-0.003
1065.483,-0.007
1066.493,0.003
1067.499,-0.001
1068.497,0.007
1069.503,0.001
1070.518,0.006
1071.527,-0.003
1072.528,0
1073.527,0.008
1074.526,0.006
1075.535,0.007
1076.550,0.011
1077.553,0.002
1078.554,0.002
1079.558,0.003
1080.571,0.016
1081.570,0.009
1082.572,0.005
1083.577,0.008
1084.580,0.01
1085.587,-0.001
1086.584,0.007
1087.578,0.015
1088.574,0.006
1089.579,0.009
1090.578,0.006
1091.571,-0.002
1092.562,0.005
1093.560,0.002
1094.554,0.003
1095.537,0.007
1096.521,0.005
1097.514,0.01
1098.506,0.004
1099.490,-0.001
1100.464,0.013
1101.443,0.003
1102.429,0.013
1103.417,0.008
1104.399,-0.002
1105.387,-0.001
1106.365,0.008
1107.336,0.009
1108.311,0.007
1109.300,0.012
1110.293,0.007
1111.272,-0.004
1112.242,0.009
1113.211,0.013
1114.191,0.012
1115.179,0.016
1116.164,0.012
1117.145,-0.008
1118.127,0.004
1119.108,0.006
1120.079,0.009
1121.051,0.015
1122.032,0.015
1123.018,0.002
1124.000,0.009
1124.975,0.004
1125.948,-0.002
1126.934,0.01
1127.921,0.012
1128.894,-0.011
1129.869,0.016
1130.836,0.017
1131.800,0.01
1132.788,0.019
1133.774,0.01
1134.754,0.009
1135.722,0.002
1136.693,0.033
1137.659,0
1138.640,0.007
1139.617,0.016
1140.590,0.008
1141.554,0
1142.524,0.009
1143.498,0.013
1144.462,0.019
1145.427,0.012
1146.397,0.012
1147.375,0.014
1148.342,0.007
1149.306,0.015
1150.273,0.006
1151.235,0.018
1152.205,0.011
1153.171,0.017
1154.135,0.012
1155.097,0.01
1156.061,0.01
1157.024,0.008
1157.986,0.015
1158.950,0.015
1159.916,0.008
1160.880,0.016
1161.846,0.006
1162.805,0
1163.766,0.012
1164.727,0.005
1165.692,0.011
1166.654,0.012
1167.618,0
1168.576,0.015
1169.535,0.001
1170.499,0.011
1171.462,0.01
1172.426,0.01
1173.385,0.014
1174.348,0.003
1175.311,0.008
1176.279,0.011
1177.235,0.001
1178.190,0.007
1179.153,0.009
1180.123,0.006
1181.093,0
1182.051,0.008
1183.009,0
1183.973,0.012
1184.937,0
1185.905,0.009
1186.872,0.01
1187.838,0.012
1188.804,0.003
1189.777,0.011
1190.742,-0.005
1191.708,0.012
1192.677,0.005
1193.653,0.008
1194.625,0.008
1195.593,0.008
1196.564,0.013
1197.535,0.009
1198.512,0.008
1199.490,0.012
1200.469,0.013
1201.444,-0.003
1202.423,0.005
1203.394,0.014
1204.364,0.008
1205.341,0.006
1206.324,0.019
1207.304,0.012
1208.284,0.009
1209.263,0.019
1210.246,0.008
1211.229,0.009
1212.204,0.012
1213.176,0.012
1214.150,0.025
1215.139,0.017
1216.120,0.014
1217.105,0.023
1218.081,0.002
1219.060,0.017
1220.044,0.01
1221.021,-0.002
1221.996,0.018
1222.978,0.008
1223.953,0
1224.937,0.011
1225.925,0
1226.907,0.006
1227.886,0.008
1228.864,0.006
1229.837,0.01
1230.815,0.003
1231.793,0.011
1232.775,0.01
1233.756,0.008
1234.737,0.004
1235.717,0.007
1236.694,0.005
1237.671,0.009
1238.648,0.008
1239.630,0.006
1240.615,0.01
1241.591,0.014
1242.564,-0.001
1243.540,0.006
1244.522,0.017
1245.502,0.01
1246.483,0.003
1247.461,0.01
1248.433,0.008
1249.407,0.009
1250.385,0.014
1251.357,0.01
1252.340,0.014
1253.319,0.007
1254.289,0.006
1255.261,0.01
1256.233,0.019
1257.210,0.017
1258.186,0.008
1259.158,0.001
1260.130,0.009
1261.090,0.011
1262.057,0.018
1263.034,0.021
1264.006,0.003
1264.974,0.002
1265.940,0.007
1266.897,-0.003
1267.859,0.007
1268.824,0.019
1269.784,0.008
1270.747,0.005
1271.710,0.011
1272.667,0
1273.626,0.015
1274.586,0.008
1275.550,0.007
1276.514,0.001
1277.477,0.015
1278.433,-0.007
1279.390,0.011
1280.345,0.003
1281.300,0.014
1282.263,0.005
1283.226,0.005
1284.181,0.008
1285.135,0.001
1286.092,0.006
1287.048,0.008
1287.998,0.007
1288.952,0.003
1289.911,0.017
1290.861,0.009
1291.803,0.008
1292.751,0.015
1293.701,0.013
1294.656,0.017
1295.601,0.014
1296.545,0.005
1297.492,0.018
1298.438,0.015
1299.375,0.015
1300.318,0.007
1301.262,0.013
1302.202,0.018
1303.138,0.021
1304.073,0.012
1305.012,0.011
1305.953,0.014
1306.889,0.009
1307.825,0.002
1308.757,0.018
1309.687,0.015
1310.626,0.006
1311.564,0.005
1312.501,0.009
1313.431,0.008
1314.369,0.007
1315.308,0.009
1316.238,-0.01
1317.168,0.018
1318.097,0.005
1319.034,0.009
1319.974,0.018
1320.906,-0.001
1321.828,-0.005
1322.759,0.023
1323.691,0.005
1324.623,0.014
1325.551,0.005
1326.481,0.005
1327.418,0.002
1328.362,-0.007
1329.299,0
1330.220,-0.012
1331.147,-0.004
1332.084,0.005
1333.015,-0.004
1333.945,-0.015
1334.879,-0.001
1335.820,0.013
1336.751,0
1337.675,-0.011
1338.613,0.022
1339.548,-0.022
1340.496,0.022
1341.428,0.002
1342.355,-0.008
1343.285,-0.006
1344.229,0.014
1345.166,0.003
1346.095,0.013
1347.020,0.002
1347.959,0.011
1348.904,0.018
1349.841,0.001
1350.772,0.008
1351.688,0.003
1352.615,0.015
1353.558,0.013
1354.503,0.007
1355.437,0.005
1356.370,-0.013
1357.306,0.004
1358.238,-0.012
1359.173,-0.012
1360.121,0
1361.056,-0.013
1361.995,-0.013
1362.933,-0.016
1363.878,-0.001
1364.813,-0.012
1365.751,-0.009
1366.697,0
1367.643,-0.004
1368.591,-0.014
1369.535,-0.01
1370.475,-0.002
1371.419,0.001
1372.372,0.002
1373.319,-0.012
1374.270,0.001
1375.219,-0.001
1376.158,-0.002
1377.104,0.002
1378.055,0.002
1379.009,-0.003
1379.962,0
1380.908,-0.008
1381.849,0
1382.795,-0.001
1383.745,0.005
1384.698,-0.005
1385.648,-0.003
1386.595,-0.001
1387.540,-0.001
1388.489,0
1389.434,0.006
1390.381,0.005
1391.334,0
1392.285,-0.007
1393.243,0.001
1394.190,-0.017
1395.143,0.004
1396.090,-0.016
1397.039,-0.006
1397.987,-0.004
1398.934,-0.006
1399.885,-0.005
1400.840,0
1401.791,-0.008
1402.741,-0.001
1403.693,-0.006
1404.650,-0.006
1405.602,-0.006
1406.553,-0.007
1407.507,-0.002
1408.461,0.001
1409.421,-0.006
1410.374,-0.001
1411.329,-0.003
1412.285,-0.002
1413.244,-0.008
1414.201,0.001
1415.156,-0.001
1416.106,0.003
1417.059,0.012
1418.021,0.005
1418.987,-0.002
1419.950,-0.004
1420.910,-0.002
1421.880,0.002
1422.824,-0.023
1423.781,0.004
1424.734,-0.004
1425.694,0.002
1426.659,-0.001
1427.628,-0.006
1428.585,-0.01
1429.538,-0.009
1430.494,-0.004
1431.464,0.003
1432.451,0.02
1433.421,-0.012
1434.382,-0.007
1435.337,-0.001
1436.299,0.002
1437.266,0.006
1438.235,0.009
1439.212,-0.002
1440.183,0
1441.150,-0.008
1442.121,-0.006
1443.093,0.008
1444.065,0.002
1445.039,0.002
1446.022,-0.004
1446.997,-0.006
1447.979,-0.003
1448.962,-0.015
1449.946,-0.009
1450.932,-0.007
1451.911,-0.013
1452.893,-0.007
1453.875,-0.001
1454.855,-0.002
1455.835,0.006
1456.826,0.007
1457.824,-0.003
1458.825,-0.001
1459.816,-0.007
1460.796,-0.001
1461.772,-0.001
1462.769,0.002
1463.770,0.003
1464.773,-0.008
1465.763,-0.01
1466.751,-0.009
1467.737,0.002
1468.728,0.001
1469.726,-0.004
1470.726,-0.003
1471.720,-0.004
1472.712,-0.011
1473.706,-0.008
1474.703,0
1475.699,-0.012
1476.701,-0.009
1477.695,-0.016
1478.689,-0.008
1479.675,-0.004
1480.658,-0.002
1481.650,0.009
1482.646,0.009
1483.639,0.002
1484.632,0
1485.628,-0.003
1486.621,-0.004
