s,Z
754.932,587.027
756.001,587.023
757.064,587.012
758.117,587.006
759.174,587.006
760.23,587.005
761.294,587.012
762.354,587.009
763.418,587.005
764.479,587.008
765.539,586.997
766.604,587.004
767.668,587.001
768.731,587.001
769.792,586.999
770.858,586.995
771.926,586.993
772.987,586.99
774.042,586.989
775.086,586.989
776.142,587
777.204,587.002
778.264,586.997
779.327,586.989
780.378,586.987
781.419,586.973
782.47,586.985
783.518,586.987
784.556,586.987
785.595,586.982
786.64,586.989
787.683,586.992
788.711,586.985
789.741,586.98
790.768,586.97
791.793,586.966
792.81,586.964
793.827,586.965
794.843,586.957
795.864,586.962
796.876,586.96
797.879,586.96
798.879,586.955
799.895,586.957
800.898,586.945
801.892,586.935
802.881,586.943
803.866,586.936
804.86,586.939
805.857,586.95
806.841,586.937
807.835,586.941
808.822,586.929
809.807,586.936
810.794,586.933
811.78,586.93
812.769,586.928
813.752,586.933
814.731,586.931
815.715,586.927
816.704,586.931
817.692,586.938
818.671,586.935
819.651,586.935
820.632,586.931
821.611,586.928
822.59,586.93
823.574,586.937
824.556,586.925
825.537,586.923
826.516,586.92
827.493,586.923
828.471,586.915
829.451,586.915
830.434,586.923
831.421,586.918
832.404,586.912
833.382,586.918
834.359,586.911
835.342,586.916
836.322,586.917
837.304,586.926
838.286,586.916
839.27,586.917
840.249,586.919
841.233,586.922
842.212,586.919
843.195,586.913
844.181,586.919
845.164,586.912
846.143,586.917
847.126,586.914
848.111,586.914
849.102,586.905
850.086,586.905
851.06,586.906
852.035,586.909
853.015,586.92
854.006,586.934
854.992,586.936
855.968,586.944
856.945,586.945
857.935,586.956
858.925,586.955
859.913,586.95
860.896,586.941
861.868,586.945
862.834,586.946
863.813,586.955
864.793,586.973
865.771,586.983
866.75,586.995
867.733,586.991
868.721,586.995
869.703,586.995
870.679,586.979
871.649,586.98
872.621,586.974
873.594,586.97
874.561,586.963
875.531,586.961
876.507,586.962
877.487,586.959
878.462,586.954
879.432,586.947
880.396,586.944
881.367,586.952
882.338,586.948
883.319,586.948
884.298,586.941
885.275,586.937
886.255,586.928
887.232,586.936
888.203,586.929
889.171,586.931
890.145,586.933
891.126,586.933
892.112,586.941
893.086,586.948
894.052,586.942
895.033,586.945
896.013,586.95
896.988,586.953
897.961,586.954
898.933,586.964
899.909,586.968
900.893,586.979
901.871,586.983
902.848,586.972
903.825,586.961
904.802,586.961
905.775,586.956
906.748,586.957
907.72,586.96
908.698,586.956
909.678,586.958
910.648,586.967
911.62,586.967
912.598,586.968
913.583,586.974
914.558,586.973
915.527,586.973
916.497,586.976
917.476,586.974
918.461,586.977
919.437,586.965
920.41,586.97
921.386,586.964
922.361,586.957
923.339,586.962
924.309,586.962
925.279,586.965
926.259,586.963
927.247,586.964
928.226,586.959
929.195,586.955
930.167,586.96
931.15,586.957
932.131,586.955
933.113,586.955
934.082,586.952
935.051,586.955
936.03,586.961
937.006,586.962
937.992,586.964
938.971,586.963
939.943,586.953
940.917,586.955
941.891,586.961
942.872,586.971
943.847,586.966
944.822,586.972
945.795,586.971
946.772,586.966
947.749,586.964
948.722,586.974
949.69,586.977
950.659,586.981
951.641,586.995
952.628,586.994
953.607,586.994
954.584,586.989
955.557,586.98
956.539,586.98
957.519,586.986
958.498,586.98
959.49,586.978
960.473,586.966
961.45,586.963
962.43,586.965
963.41,586.973
964.398,586.979
965.391,586.987
966.386,586.98
967.384,586.975
968.375,586.969
969.361,586.966
970.347,586.966
971.333,586.974
972.326,586.985
973.324,586.986
974.323,586.986
975.317,586.976
976.317,586.985
977.318,586.982
978.321,586.975
979.322,586.982
980.32,586.978
981.316,586.973
982.313,586.981
983.316,586.989
984.316,586.982
985.317,586.98
986.323,586.975
987.325,586.973
988.325,586.968
989.324,586.972
990.327,586.961
991.333,586.963
992.339,586.958
993.345,586.947
994.346,586.937
995.346,586.93
996.354,586.929
997.358,586.936
998.364,586.929
999.37,586.92
1000.38,586.911
1001.387,586.902
1002.396,586.903
1003.404,586.892
1004.402,586.895
1005.4,586.901
1006.395,586.91
1007.408,586.913
1008.422,586.926
1009.433,586.918
1010.433,586.916
1011.437,586.91
1012.439,586.911
1013.442,586.92
1014.443,586.915
1015.444,586.914
1016.451,586.924
1017.449,586.929
1018.448,586.933
1019.457,586.941
1020.464,586.927
1021.462,586.927
1022.456,586.926
1023.451,586.933
1024.452,586.943
1025.453,586.938
1026.457,586.938
1027.454,586.942
1028.448,586.944
1029.446,586.951
1030.447,586.955
1031.457,586.947
1032.449,586.945
1033.438,586.936
1034.43,586.943
1035.44,586.948
1036.447,586.946
1037.441,586.95
1038.43,586.939
1039.429,586.943
1040.439,586.942
1041.442,586.954
1042.43,586.955
1043.425,586.957
1044.426,586.953
1045.438,586.964
1046.445,586.967
1047.436,586.964
1048.427,586.97
1049.428,586.974
1050.441,586.984
1051.447,586.986
1052.451,586.979
1053.448,586.977
1054.445,586.983
1055.44,586.993
1056.441,587.002
1057.449,587.001
1058.459,587.006
1059.461,586.999
1060.468,586.996
1061.476,586.995
1062.478,586.989
1063.478,586.984
1064.476,586.981
1065.483,586.974
1066.493,586.977
1067.499,586.976
1068.497,586.983
1069.503,586.984
1070.518,586.99
1071.527,586.987
1072.528,586.987
1073.527,586.995
1074.526,587.001
1075.535,587.008
1076.55,587.019
1077.553,587.021
1078.554,587.023
1079.558,587.026
1080.571,587.042
1081.57,587.051
1082.572,587.056
1083.577,587.064
1084.58,587.074
1085.587,587.073
1086.584,587.08
1087.578,587.095
1088.574,587.101
1089.579,587.11
1090.578,587.116
1091.571,587.114
1092.562,587.119
1093.56,587.121
1094.554,587.124
1095.537,587.131
1096.521,587.136
1097.514,587.146
