s,z
10784.285,914.6
10807.527,914.64
10830.915,914.65
10854.468,914.59
10878.186,914.5
10902.1,914.33
10926.225,914.09
10950.579,913.8
10975.162,913.51
10999.961,913.22
11024.96,912.91
11050.004,912.61
11074.652,912.35
11098.624,912.1
11121.901,911.57
11144.501,911.46
11166.397,911.45
11187.817,911.4
11208.935,911.78
11229.706,911.86
11250.249,911.85
11270.663,911.92
11291.022,911.93
11311.405,911.91
11331.861,912.05
11352.276,911.74
11372.786,911.68
11393.362,911.71
11413.893,911.71
11434.381,911.8
11454.794,911.81
11475.177,911.87
11495.492,911.96
11515.765,911.99
11535.993,912.08
11556.153,912.17
11576.315,912.62
11596.386,912.64
11616.426,912.6
11636.417,912.68
11656.339,912.7
11676.205,912.76
11696.096,912.76
11716.037,912.82
11736.024,912.88
11756.091,912.95
11776.194,913.06
11796.301,913.2
11816.414,913.4
11836.49,913.66
11856.54,913.96
11876.571,914.34
11896.624,914.36
11916.767,914.7
11936.978,915.25
11957.175,915.6
11977.33,915.96
11997.407,916.28
12017.427,916.65
12037.378,916.94
12057.25,917.33
12077.056,917.69
12096.776,918
12116.423,918.38
12136.023,918.73
12155.504,918.69
12175.002,919.22
12194.413,919.6
12213.729,919.92
12232.968,920.22
12252.154,920.61
12271.296,920.82
12290.43,921.15
12309.545,921.38
12328.651,921.55
12347.779,921.7
12366.917,921.84
12386.086,921.98
12405.303,922.07
12424.574,922.16
12443.878,922.26
12463.223,922.42
12482.617,922.53
12502.012,922.22
12521.539,922.87
12541.056,922.95
12560.602,923.13
12580.166,923.27
12599.718,923.52
12619.229,923.8
12638.69,923.6
12658.079,923.93
12677.401,924.34
12696.612,924.75
12715.687,925.22
12734.602,925.76
12753.324,926.9
12771.915,927.43
12790.39,927.9
12808.803,928.32
12827.148,928.71
12845.504,929.03
12863.981,929.22
12882.583,929.42
12901.351,928.97
12920.259,929.03
12939.351,929.02
12958.594,928.95
12978.047,929.19
12997.743,928.61
13017.71,928.28
13038.013,927.9
13058.628,927.54
13079.517,927.16
13100.646,927.29
13121.964,926.9
13143.505,926.51
13165.204,926.13
13186.902,925.74
13208.493,925.36
13229.898,924.98
13251.044,924.56
13271.965,924.18
13292.64,923.8
13313.073,923.43
13333.283,923.02
13353.269,922.63
13373.032,922.23
13392.58,921.82
13411.922,921
13431.126,920.51
13450.204,919.9
13469.203,919.63
13488.099,919.05
13506.997,918.33
13525.998,917.61
13545.103,917.2
13564.324,916.4
13583.652,915.25
13603.072,914.47
13622.597,913.67
13642.207,912.91
13661.869,912.23
13681.509,911.64
13701.106,911.19
13720.586,910.85
13739.924,910.55
13758.997,910.53
13777.753,910.58
13795.99,909.87
13813.995,909.87
13831.584,909.95
13848.741,910.06
13865.452,910.28
13881.654,910.43
13897.317,910.58
13912.25,911.68
13925.709,911.88
13937.728,912.04
13948.498,912.13
13958.396,912.16
13967.631,912.1
13976.461,912.03
13985.081,911.97
13993.49,912.02
14001.642,912.15
14009.766,912.35
14018.063,912.81
14026.523,912.91
14035.024,913.17
14043.333,913.42
14051.373,913.62
14059.136,913.81
14066.543,913.97
14073.675,914.04
14080.578,914.02
