S,z
6202.268,784.698
6212.564,784.317
6222.413,783.943
6232.262,783.549
6241.749,783.169
6252.189,782.752
6262.387,782.344
6271.874,781.964
6282.072,781.556
6292.122,781.154
6302.32,780.746
6311.375,780.393
6321.573,780.016
6331.771,779.649
6341.821,779.287
6352.019,778.889
6362.069,778.467
6371.556,778.050
6381.606,777.618
6391.804,777.189
6401.854,776.757
6412.052,776.298
6422.102,775.836
6432.3,775.367
6441.355,774.959
6451.553,774.511
6461.751,774.082
6471.949,773.674
6482.147,773.277
6491.367,772.917
6501.417,772.515
6511.615,772.097
6521.813,771.679
6532.011,771.251
6542.061,770.818
6551.281,770.422
6561.331,770.000
6571.529,769.582
6581.727,769.164
6591.925,768.735
6601.975,768.313
6611.195,767.926
6621.245,767.514
6631.685,767.096
6641.883,766.699
6652.081,766.301
6661.301,765.941
6671.499,765.533
6681.697,765.115
6691.895,764.687
6701.382,764.288
6711.58,763.850
6721.778,763.401
6731.265,762.984
6741.463,762.535
6751.661,762.097
6761.148,761.698
6771.588,761.270
6781.786,760.862
6791.273,760.492
6801.122,760.118
6811.562,759.711
6821.76,759.313
6831.609,758.929
6841.096,758.568
6850.945,758.204
6861.715,757.827
6871.202,757.514
6881.972,757.180
6891.459,756.896
6901.308,756.620
6911.157,756.364
6921.006,756.108
6930.855,755.852
6941.151,755.594
6951,755.368
6961.77,755.141
6971.619,754.954
6981.468,754.767
6991.764,754.572
7000.708,754.393
7011.004,754.176
7021.3,753.971
7031.596,753.765
7041.03,753.585
7050.879,753.408
7061.175,753.233
7071.471,753.068
7080.905,752.917
7091.201,752.742
7101.201,752.562
7111.497,752.377
7120.931,752.198
7130.931,751.978
7141.748,751.718
7151.182,751.482
7161.182,751.232
7170.616,750.996
7181.433,750.704
7190.653,750.455
7200.653,750.185
7210.653,749.925
7220.653,749.655
7230.653,749.365
7240.653,749.065
7251.283,748.736
7261.283,748.426
7270.503,748.140
7281.133,747.800
7290.353,747.496
7300.983,747.124
7310.882,746.767
7320.781,746.411
7331.411,746.028
7341.31,745.662
7351.209,745.296
7361.108,744.929
7371.007,744.563
7380.227,744.222
7390.857,743.818
7400.857,743.438
7410.756,743.052
7421.386,742.627
7430.606,742.249
7440.505,741.823
7451.135,741.355
7461.034,740.920
7471.034,740.480
7480.254,740.065
7490.884,739.576
7500.884,739.116
7510.884,738.666
7520.104,738.260
7530.734,737.793
7540.734,737.353
7550.734,736.903
7560.734,736.463
7570.168,736.047
7580.168,735.627
7590.985,735.195
7600.985,734.815
7610.419,734.447
7620.419,734.037
7630.715,733.584
7640.715,733.144
7651.011,732.681
7660.445,732.256
7670.445,731.786
7680.741,731.302
7691.037,730.818
7700.886,730.355
7710.32,729.921
7720.616,729.458
7730.912,728.984
7740.346,728.541
7750.195,728.078
7760.044,727.635
7770.34,727.182
7780.189,726.749
7790.038,726.305
7800.334,725.832
7810.183,725.369
7820.953,724.852
7830.802,724.379
7840.651,723.906
7850.5,723.434
7860.349,722.981
7870.789,722.521
7880.638,722.098
7890.487,721.664
7900.336,721.211
7910.776,720.721
7920.625,720.277
7930.112,719.879
7939.961,719.495
7950.401,719.109
7960.25,718.754
7970.69,718.389
7980.539,718.054
7990.388,717.739
8000.237,717.413
8010.677,717.038
8020.526,716.644
8030.013,716.245
8040.783,715.782
8050.27,715.355
8060.119,714.902
8070.889,714.407
8080.376,713.980
8090.225,713.546
8099.712,713.129
8110.482,712.644
8119.969,712.217
8130.739,711.744
8140.588,711.330
8150.075,710.950
8159.924,710.576
8170.694,710.167
8180.181,709.806
8190.03,709.432
8199.879,709.048
8210.319,708.641
8219.806,708.271
8229.655,707.887
8240.425,707.478
8250.274,707.113
8259.761,706.772
8270.531,706.405
8280.38,706.100
8290.229,705.814
8300.525,705.536
8310.374,705.271
8319.808,705.016
8330.104,704.738
8340.104,704.478
8349.538,704.242
8360.168,703.987
8370.168,703.757
8380.067,703.559
8389.287,703.411
8399.917,703.284
8409.816,703.185
8419.816,703.105
8429.816,703.045
8439.816,702.995
8449.816,702.955
8459.816,702.915
8470.112,702.874
8479.546,702.845
8489.842,702.835
8499.691,702.845
8510.131,702.887
8519.98,702.936
8529.467,702.983
8540.237,703.026
8549.724,703.055
8559.211,703.083
8569.651,703.136
8579.138,703.211
8589.908,703.319
8599.395,703.414
8610.165,703.500
8619.652,703.576
8630.092,703.660
8639.579,703.745
8649.428,703.824
8659.868,703.907
8669.355,703.983
8679.795,704.067
8689.644,704.145
8700.084,704.239
8709.571,704.334
8719.058,704.439
8729.828,704.557
8739.315,704.661
8749.755,704.766
8759.604,704.864
8769.091,704.959
8779.531,705.074
8789.018,705.188
8799.458,705.313
8809.307,705.431
8819.747,705.546
8829.234,705.651
8840.004,705.758
8849.491,705.872
8858.978,705.995
8869.418,706.142
8879.267,706.270
8889.707,706.385
8899.194,706.470
8909.634,706.564
8919.483,706.652
8928.97,706.738
8939.41,706.832
8948.897,706.917
8959.667,707.025
8969.154,707.129
8979.003,707.247
8989.443,707.373
8999.292,707.481
9009.49,707.583
9018.977,707.678
9029.417,707.782
9039.266,707.891
9049.706,708.026
9059.193,708.178
9069.042,708.346
9079.482,708.523
9088.969,708.694
9099.739,708.888
9109.226,709.068
9118.713,709.239
9129.483,709.433
9138.97,709.594
9149.41,709.761
9158.897,709.903
9169.337,710.049
9178.824,710.182
9189.264,710.328
9199.113,710.466
9208.962,710.594
9219.402,710.730
9228.889,710.863
9238.738,711.001
9249.178,711.147
9258.665,711.280
9269.105,711.436
9278.592,711.588
9289.362,711.771
9298.849,711.932
9309.289,712.110
9318.776,712.281
9329.216,712.469
9339.065,712.656
9348.552,712.827
9358.992,713.004
9368.841,713.152
9379.281,713.298
9388.768,713.421
9398.617,713.539
9409.057,713.665
9418.544,713.779
9428.984,713.914
9438.833,714.042
9449.273,714.178
9458.76,714.301
9468.609,714.429
9479.049,714.565
9488.536,714.698
9498.976,714.855
9508.463,715.016
9519.233,715.220
9528.72,715.429
9538.207,715.666
9548.977,715.968
9558.464,716.243
9568.904,716.546
9578.391,716.811
9588.831,717.114
9598.318,717.399
9609.088,717.733
9618.575,718.027
9628.424,718.332
9638.864,718.656
9648.351,718.950
9658.791,719.273
9668.64,719.579
9678.127,719.882
9688.897,720.249
9698.384,720.590
9708.824,720.987
9718.311,721.357
9729.081,721.766
9738.568,722.117
9748.055,722.459
9758.495,722.814
9768.344,723.158
9778.784,723.534
9788.271,723.904
9799.041,724.335
9808.528,724.733
9818.968,725.172
9828.455,725.570
9837.942,725.950
9848.712,726.359
9858.199,726.701
9868.639,727.045
9878.488,727.350
9887.975,727.607
9898.415,727.857
9907.902,728.056
9918.342,728.255
9928.191,728.442
9938.631,728.640
9948.118,728.820
9957.967,729.008
9968.407,729.206
9977.894,729.396
9988.334,729.594
9998.183,729.771
10008.623,729.938
10018.11,730.090
10028.55,730.247
10038.037,730.389
10047.886,730.537
10058.326,730.704
10067.813,730.856
10078.583,731.039
10088.07,731.200
10097.557,731.371
10108.327,731.565
10117.814,731.735
10128.254,731.934
10137.741,732.123
10148.511,732.339
10157.998,732.519
10168.438,732.707
10177.925,732.868
10187.774,733.036
10198.214,733.203
10207.701,733.336
10218.141,733.471
10227.99,733.599
10238.43,733.746
10248.279,733.903
10257.766,734.074
10268.206,734.272
10278.055,734.469
10288.495,734.678
10297.982,734.858
10307.469,735.029
10317.909,735.206
10327.396,735.368
10338.166,735.562
10348.015,735.739
10357.502,735.910
10367.942,736.108
10377.429,736.298
10387.869,736.507
10397.356,736.696
10408.126,736.912
10417.613,737.092
10427.462,737.279
10437.902,737.467
10447.389,737.628
10457.829,737.806
10467.678,737.973
10478.118,738.161
10487.605,738.332
10497.454,738.519
10507.894,738.717
10517.381,738.888
10527.821,739.076
10537.308,739.247
10548.078,739.441
10557.565,739.621
10567.414,739.818
10577.854,740.037
10587.341,740.236
10597.781,740.445
10607.63,740.642
10618.07,740.872
10627.557,741.109
10637.997,741.412
10647.484,741.725
10657.333,742.089
10667.773,742.507
10677.622,742.911
10688.062,743.328
10697.549,743.708
10707.036,744.097
10717.806,744.560
10727.293,744.977
10737.733,745.437
10747.22,745.845
10757.66,746.294
10767.147,746.701
10776.996,747.125
10787.436,747.553
10796.923,747.932
10807.693,748.363
10817.18,748.743
10827.62,749.160
10837.469,749.544
10846.956,749.914
10857.726,750.345
10867.213,750.725
10877.653,751.132
10887.14,751.492
10897.58,751.879
10907.067,752.201
10916.916,752.487
10927.686,752.713
10937.173,752.827
10947.613,752.869
10957.1,752.850
10966.587,752.793
10977.027,752.720
10986.876,752.661
10997.316,752.608
11006.803,752.570
11017.573,752.527
11027.06,752.480
11037.5,752.417
11046.987,752.351
11056.474,752.294
11067.244,752.229
11076.731,752.153
11087.171,752.018
11097.02,751.840
11106.507,751.641
11117.277,751.383
11126.764,751.127
11137.204,750.834
11147.053,750.578
11156.54,750.341
11166.98,750.080
11176.467,749.833
11187.237,749.553
11196.724,749.316
11207.164,749.055
11216.651,748.808
11227.091,748.527
11236.578,748.261
11247.018,747.958
11256.505,747.683
11266.945,747.380
11277.143,747.074
11286.63,746.771
11296.828,746.434
11307.026,746.108
11316.246,745.831
11326.444,745.546
11336.494,745.274
11346.692,744.999
11356.742,744.728
11366.792,744.466
11376.99,744.232
11387.04,744.041
11396.26,743.912
11406.458,743.810
11416.508,743.760
11426.558,743.750
11436.756,743.770
11446.806,743.820
11457.004,743.892
11467.054,743.962
11476.109,744.025
11486.307,744.117
11496.505,744.229
11506.555,744.340
11516.753,744.432
11526.951,744.503
11536.171,744.549
11546.369,744.600
11556.567,744.651
11566.765,744.702
11575.985,744.739
11586.425,744.781
11595.912,744.809
11606.352,744.851
11615.839,744.889
11626.609,744.932
11636.096,744.970
11646.536,745.012
11656.385,745.061
11666.234,745.120
11675.721,745.205
11686.491,745.324
11695.978,745.438
11705.827,745.546
11716.267,745.650
11726.116,745.729
11735.603,745.786
11746.373,745.851
11755.86,745.908
11765.709,745.977
11776.479,746.052
11785.966,746.118
11796.406,746.212
11806.255,746.321
11816.104,746.449
11825.591,746.582
11836.361,746.722
11846.21,746.830
11855.697,746.934
11866.467,747.053
11875.954,747.167
11885.803,747.295
11896.243,747.430
11906.092,747.578
11915.579,747.739
11926.349,747.933
11935.836,748.104
11945.685,748.281
11956.125,748.459
11965.974,748.616
11975.461,748.749
11986.231,748.889
11995.718,749.003
12005.567,749.111
12016.007,749.237
12025.856,749.375
12036.296,749.531
12046.145,749.679
12055.632,749.821
12065.481,749.959
12076.251,750.110
12085.738,750.233
12096.178,750.348
12106.027,750.456
12115.514,750.570
12126.284,750.721
12135.771,750.873
12145.62,751.030
12156.06,751.177
12165.547,751.243
12175.396,751.223
12186.166,751.105
12196.015,750.927
12205.502,750.719
12215.942,750.447
12225.791,750.172
12235.64,749.886
12245.127,749.611
12255.897,749.298
12265.384,749.023
12275.824,748.710
12285.673,748.425
12295.522,748.149
12305.962,747.856
12315.449,747.591
12325.298,747.315
12336.068,747.035
12345.917,746.808
12355.404,746.619
12365.844,746.441
12375.693,746.313
12385.542,746.234
12395.982,746.214
12405.469,746.242
12415.318,746.321
12426.088,746.461
12435.575,746.632
12445.062,746.831
12455.832,747.079
12465.681,747.315
12475.53,747.551
12485.97,747.802
12495.457,748.039
12504.944,748.295
12515.714,748.597
12525.563,748.863
12535.05,749.109
12545.82,749.389
12555.307,749.626
12564.794,749.854
12575.564,750.080
12585.051,750.280
12594.9,750.496
12605.67,750.755
12615.157,750.982
12625.006,751.219
12635.446,751.469
12644.933,751.697
12655.703,751.956
12665.552,752.192
12675.039,752.401
12684.888,752.607
12695.328,752.816
12705.177,753.013
12715.026,753.210
12725.466,753.419
12735.315,753.616
12744.802,753.787
12755.572,753.959
12765.059,754.101
12774.908,754.249
12785.348,754.395
12795.197,754.504
12805.046,754.582
12815.486,754.655
12824.973,754.722
12834.822,754.791
12845.262,754.874
12855.111,754.953
12864.96,755.042
12875.4,755.136
12884.887,755.212
12894.736,755.261
12905.506,755.282
12914.993,755.292
12924.842,755.312
12935.282,755.343
12944.769,755.381
12954.618,755.410
12965.388,755.432
12974.875,755.432
12985.315,755.432
12995.164,755.462
13005.013,755.521
13014.5,755.606
13025.27,755.714
13034.757,755.809
13044.606,755.887
13055.046,755.960
13064.895,756.029
13075.335,756.102
13084.822,756.159
13094.671,756.209
13104.52,756.248
13115.29,756.280
13124.777,756.299
13134.264,756.309
13145.034,756.309
13154.883,756.309
13164.37,756.309
13174.81,756.319
13184.659,756.339
13194.508,756.359
13204.948,756.380
13214.797,756.399
13224.284,756.409
13235.054,756.419
13244.541,756.429
13254.39,756.449
13264.83,756.480
13274.679,756.529
13284.166,756.577
13294.936,756.641
13304.423,756.698
13314.272,756.757
13325.042,756.822
13334.529,756.879
13344.378,756.928
13354.818,756.970
13364.305,756.989
13374.154,757.009
13384.924,757.041
13394.411,757.069
13404.851,757.101
13414.7,757.120
13424.549,757.140
13434.989,757.171
13444.476,757.209
13454.325,757.249
13464.765,757.280
13474.614,757.310
13484.101,757.347
13494.871,757.391
13504.358,757.419
13514.207,757.429
13524.647,757.418
13534.496,757.399
13544.345,757.379
13554.194,757.369
13564.634,757.369
13574.483,757.379
13584.923,757.400
13594.772,757.439
13604.259,757.487
13614.699,757.528
13624.548,757.548
13634.035,757.548
13643.884,757.548
13654.654,757.559
13664.141,757.587
13674.581,757.629
13684.43,757.669
13694.279,757.698
13703.766,757.708
13714.536,757.675
13724.023,757.580
13734.793,757.365
13744.28,757.071
13754.129,756.677
13764.569,756.197
13774.418,755.714
13784.267,755.222
13793.754,754.757
13804.194,754.256
13814.043,753.793
13823.892,753.340
13834.662,752.855
13844.149,752.438
13853.636,752.030
13864.406,751.577
13874.255,751.174
13883.742,750.804
13894.182,750.396
13903.669,750.026
13914.109,749.609
13923.596,749.220
13933.794,748.792
13943.992,748.353
13954.19,747.904
13964.24,747.452
13974.29,746.990
13983.51,746.566
13993.56,746.103
14003.61,745.651
14013.66,745.199
14023.71,744.747
14033.76,744.304
14043.81,743.872
14053.81,743.462
14063.86,743.050
14073.91,742.638
14083.96,742.226
14094.01,741.814
14104.06,741.412
14114.11,741.030
14124.16,740.648
14134.16,740.268
14143.215,739.924
14153.265,739.552
14163.315,739.211
14173.365,738.909
14183.415,738.638
14193.465,738.387
14203.515,738.155
14213.565,737.934
14223.565,737.714
14233.615,737.503
14243.665,737.292
14253.665,737.082
14263.863,736.858
14273.913,736.647
14283.963,736.446
14293.963,736.246
14304.013,736.045
14313.068,735.846
14323.118,735.614
14333.118,735.374
14343.168,735.123
14353.218,734.872
14363.416,734.617
14373.466,734.366
14383.466,734.116
14393.516,733.864
14403.566,733.623
14413.616,733.412
14423.616,733.212
14433.666,733.011
