S,z
4877.24,770.299
4886.46,770.207
4897.09,770.153
4906.99,770.134
4916.89,770.144
4926.79,770.173
4937.42,770.226
4946.64,770.282
4956.54,770.341
4967.17,770.394
4977.07,770.424
4986.29,770.424
4996.92,770.392
5006.82,770.343
5016.72,770.273
5026.62,770.204
5036.52,770.135
5047.15,770.060
5056.37,769.986
5067.00,769.891
5076.22,769.789
5086.12,769.671
5096.75,769.522
5106.65,769.373
5116.54,769.225
5125.76,769.086
5136.39,768.927
5146.29,768.788
5156.19,768.660
5166.19,768.550
5176.09,768.451
5185.99,768.362
5195.89,768.282
5206.52,768.197
5215.74,768.124
5225.64,768.044
5236.27,767.949
5246.17,767.860
5256.07,767.761
5265.97,767.662
5275.97,767.552
5285.87,767.443
5295.77,767.344
5306.40,767.248
5315.62,767.174
5325.52,767.115
5335.42,767.066
5346.05,767.023
5355.27,766.995
5365.17,766.976
5375.80,766.976
5385.70,766.985
5395.60,767.015
5405.50,767.065
5415.39,767.134
5426.03,767.240
5435.24,767.360
5445.24,767.520
5455.87,767.722
5465.87,767.932
5475.09,768.144
5485.09,768.394
5495.09,768.664
5505.09,768.954
5515.09,769.254
5525.09,769.564
5535.39,769.883
5545.39,770.193
5555.39,770.493
5565.29,770.780
5575.29,771.050
5585.29,771.310
5595.19,771.548
5605.09,771.766
5615.09,771.966
5624.99,772.154
5635.62,772.335
5645.05,772.485
5655.05,772.635
5665.05,772.775
5675.05,772.905
5684.90,773.034
5695.20,773.157
5705.49,773.281
5715.34,773.389
5725.19,773.497
5734.68,773.592
5745.12,773.686
5754.97,773.765
5764.81,773.844
5774.30,773.910
5784.74,773.983
5794.59,774.042
5805.03,774.084
5814.52,774.112
5824.37,774.132
5834.81,774.143
5844.66,774.152
5854.14,774.171
5864.91,774.193
5874.76,774.223
5884.61,774.252
5894.91,774.293
5904.76,774.343
5915.05,774.404
5924.48,774.480
5934.33,774.568
5944.63,774.682
5954.06,774.804
5964.06,774.954
5974.36,775.119
5984.36,775.299
5994.36,775.499
6004.65,775.736
6014.65,775.986
6024.09,776.250
6034.09,776.550
6044.09,776.870
6054.09,777.200
6064.09,777.540
6074.38,777.890
6084.38,778.240
6094.38,778.590
6104.38,778.940
6114.38,779.300
6123.82,779.640
6134.63,780.029
6144.07,780.359
6154.07,780.709
6164.70,781.081
6174.13,781.421
6184.13,781.781
6193.57,782.121
6203.57,782.471
6213.57,782.811
6223.57,783.141
6233.57,783.451
6244.20,783.769
6253.42,784.037
6264.05,784.345
6273.27,784.612
6283.90,784.921
6293.80,785.208
6303.70,785.495
6314.33,785.803
6324.23,786.090
6334.12,786.377
6344.02,786.655
6353.92,786.922
6363.82,787.179
6373.72,787.427
6383.62,787.664
6393.62,787.894
6403.52,788.122
6413.42,788.350
6423.42,788.580
6433.32,788.817
6443.22,789.065
6453.12,789.322
6463.75,789.599
6473.65,789.846
6483.55,790.074
6493.45,790.282
6503.35,790.470
6513.25,790.648
6523.15,790.816
6533.05,790.975
6543.05,791.125
6552.95,791.273
6562.95,791.413
6572.95,791.543
6582.95,791.663
6592.95,791.763
6602.95,791.853
6612.95,791.933
6623.24,792.015
6633.24,792.095
6642.68,792.171
6652.68,792.251
6662.97,792.344
6672.97,792.444
6682.40,792.547
6693.22,792.688
6703.22,792.838
6712.66,792.998
6722.95,793.194
6732.95,793.404
6742.39,793.611
6752.68,793.848
6762.68,794.078
6772.68,794.318
6782.98,794.565
6792.98,794.805
6802.98,795.045
6812.41,795.272
6822.71,795.519
6831.93,795.740
6841.93,795.980
6852.74,796.251
6862.74,796.501
6871.96,796.740
